
2.31457661120783,1.72745799146132,1.13532019498848
1.96977872943509,1.64188151618411,1.2293788879543
1.86132568593577,1.74611821747346,1.09415203049368
1.81993940078747,1.5259145220089,1.29359444350326
1.963168572707,1.72354740222122,1.26073394180289
2.14754132600648,1.77967070332376,1.23192674483451
2.11628944073669,1.58023774334228,1.30216672861165
1.90158519791032,1.54580089822119,1.3680539500086
2.14339701147403,1.52703542306339,1.24388353507156
1.86640066232358,1.71186445832181,1.46057094825905
1.84086424508496,1.69487534745812,1.28492932286572
2.06519021416394,1.44053587457015,1.24536203514922
1.92664995812102,1.91117299887243,1.38471363361214
2.10054959938702,1.55729460155004,1.35489299559497
1.64449209513446,1.53050041840472,1.31380649392508
2.42513363427978,1.60982530637065,1.20776417531227
1.8846358122272,1.53532306806721,1.36616828123667
2.37729524015953,1.52514088375946,1.32506634323891
2.10738289495177,1.43877967758684,1.28434950468067
2.27340286904597,1.73865227409868,1.40140978531383
1.94455415966661,1.61883702393497,1.35125115517056
2.38537779187865,1.42003586632385,1.33425814326934
1.5817193400741,1.45231989304641,1.33183935779884
2.19774670385916,1.41378777771061,1.16259047334393
2.05480482166993,1.5998087259131,1.11946770574393
2.92168296689625,1.51637332728497,1.16360026148657
2.07341980829579,1.51621876328536,1.21987198396201
2.10569619298427,1.75396884640678,1.46167085108326
1.93912234385807,1.69838216769087,1.45046529017474
2.06316166755351,1.99632888113997,1.3222779138575
2.14097660630703,1.82307732627716,1.37316568045521
2.12960836590881,1.63835720973718,1.33066890836904
2.16805494514381,1.53736357327871,1.36319823525328
2.96248045824515,1.37348057494513,1.04216047894372
1.81350669020004,1.49099341943425,1.17969695786282
2.44011674368773,1.69610782974419,1.18153099301146
2.04217604175203,1.58670286148432,1.19661793601989
1.86342580270368,1.78152731713289,1.29813460134382
2.06664671161827,1.68883977709924,1.18712001360879
2.04519353244377,1.78926214092788,1.21719526321483
1.81940151370507,1.65770656290505,1.26235272900318
2.08271186728957,1.71773308932969,1.55446140939813
1.83366030501485,1.68621397547403,1.36103899693993
2.07762003724234,1.84118178832528,1.35968604048592
1.7694976768705,1.55949880507562,1.35196263964285
2.14969193987357,1.36024618405879,1.22885507320391
